title,indegree,betweenness,hits,burst_weight,progeny_size
A Comparison of Vector-based Representations for Semantic Composition,0.0150862068966,0.000831868141955,0.000174189535574,0.0643385172064,0.0
Translating Treebank Annotation For Evaluation,0.00215517241379,2.32617431173e-06,0.000275599030582,0,0.000510204081633
Hard Constraints for Grammatical Function Labelling,0.00215517241379,3.13499325027e-05,0.000411360187131,0,0.0
Constrained Grammatical Error Correction using Statistical Machine Translation,0.0,0.0,0.0,0,0.0
Early Results For Named Entity Recognition With Conditional Random Fields Feature Induction And Web-Enhanced Lexicons,0.0581896551724,0.0163135836508,0.00286203023149,0.0904511063416,0.00229591836735
Software Infrastructure For Natural Language Processing,0.00969827586207,0.00295613019736,0.00010956739112,0,0.00892857142857
Ambiguous Propositions Typed,0.0,0.0,0.0,0,0.0
Towards Effective Tutorial Feedback for Explanation Questions: A Dataset and Baselines,0.00969827586207,0.00188310802387,0.00288488645684,0.0355398534338,0
Spoken Dialogue Management Using Probabilistic Reasoning,0.010775862069,0.00326612951539,3.72018799154e-05,0,0.00204081632653
Look Who is Talking: Soundbite Speaker Name Recognition in Broadcast News Speech,0.0,0.0,0.0,0,0.0
Implicitation of Discourse Connectives in (Machine) Translation,0.0,0.0,0.0,0,0.0
Referring Expression Generation through Attribute-Based Heuristics,0.0010775862069,0.0,9.87929323672e-05,0,0.000510204081633
SemEval-2012 Task 6: A Pilot on Semantic Textual Similarity,0.0668103448276,0.0141733323408,0.00731647328541,0,0.000765306122449
Enhancing the Expression of Contrast in the SPaRKy Restaurant Corpus,0.0,0.0,0.0,0,0.0
Automatic Extraction Of Facts From Press Releases To Generate News Stories,0.00215517241379,0.0,2.20104132135e-06,0,0.000255102040816
Interpretation Of Nominal Compounds: Combining Domain-Independent And Domain-Specific Information,0.0010775862069,0.0,2.67004182616e-07,0,0.000255102040816
Multiword Expression Identification with Tree Substitution Grammars: A Parsing tour de force with French,0.00431034482759,0.000361794391001,0.000359563070474,0,0.0
A Machine Translation System For Foreign News In Satellite Broadcasting,0.00215517241379,0.0019921353411,1.35983608935e-08,0,0
How Episodic Is Semantic Memory?,0.00215517241379,0.0,3.35730697996e-97,0,0.00102040816327
Spoken Language Processing In The Framework Of Human-Machine Communication At LIMSI,0.0,0.0,0.0,0,0.0
A Collaborative Planning Model Of Intentional Structure,0.00969827586207,2.22572742637e-05,8.99542671358e-06,0,0.00331632653061
A Framework for Customizable Generation of Hypertext Presentations,0.00431034482759,0.000220160203302,0.000127410520775,0,0.0
Accenting And Deaccenting: A Declarative Approach,0.00538793103448,0.00203802386766,1.99188261518e-06,0,0.000510204081633
POS Tags And Decision Trees For Language Modeling,0.00538793103448,0.000325867942227,0.000232331200498,0,0.0
USFD2: Annotating Temporal Expresions and TLINKs for TempEval-2,0.0010775862069,0.0,7.65978369779e-05,0,0.000255102040816
LIUM SMT Machine Translation System for WMT 2010,0.00323275862069,4.18552010825e-07,0.00260870496008,0,0.0
Plagiarism Detection across Distant Language Pairs,0.00323275862069,0.00200066126172,3.451844749e-05,0,0.000510204081633
Knowledge-Based Multilingual Document Analysis,0.0,0.0,0.0,0,0.0
Unsupervised All-words Word Sense Disambiguation with Grammatical Dependencies,0.0010775862069,0.0,7.7146013755e-06,0,0.0
Dialogue Act Modeling in a Complex Task-Oriented Domain,0.00215517241379,6.95780938966e-06,3.84433944284e-05,0,0
Anomaly Detecting Within Dynamic Chinese Chat Text,0.00215517241379,7.75360857675e-06,6.08711085223e-05,0,0.0
The Rhetorical Parsing Of Unrestricted Texts: A Surface-Based Approach,0.0183189655172,0.00143088395342,0.000346660555361,0,0.00816326530612
Acquiring Pronunciation Data for a Placenames Lexicon in a Less-Resourced Language,0.0010775862069,0.0,4.66123829815e-06,0,0
Extraction Programs: A Unified Approach to Translation Rule Extraction,0.0,0.0,0.0,0,0.0
Hybrid Stemmer for Gujarati,0.0,0.0,0.0,0,0.0
Understanding and Quantifying Creativity in Lexical Composition,0.0,0.0,0.0,0,0.0
Reversing Morphological Tokenization in English-to-Arabic SMT,0.0,0.0,0.0,0,0.0
Intentions And Information In Discourse,0.00215517241379,0.0,1.06043307438e-05,0,0.0
A Problem For RST: The Need For Multi-Level Discourse Analysis,0.0528017241379,0.0121262935979,0.000204326112012,0.19137196287,0.00178571428571
WebExperimenter For Multiple-Choice Question Generation,0.0,0.0,0.0,0,0.0
Automatic Extraction of Arabic Multiword Expressions,0.00431034482759,0.000531037022995,0.000320752504185,0,0.0
A Corpus-Based Approach To Automatic Compound Extraction,0.00754310344828,9.92569816832e-05,0.000410975891592,0,0.000510204081633
GYDER: Maxent Metonymy Resolution,0.00215517241379,3.70397460341e-05,1.33007212179e-05,0,0.0
Comparison Of Two Interactive Search Refinement Techniques,0.0,0.0,0.0,0,0.0
A Linguistically Grounded Graph Model for Bilingual Lexicon Extraction,0.00323275862069,4.35376419727e-05,0.00196075733342,0,0.0
Lexical-Semantic Interpretation Of Language Input In Mathematical Dialogs,0.00215517241379,2.9414212695e-05,2.69763062675e-06,0,0.000255102040816
Annotating Wall Street Journal Texts Using a Hand-Crafted Deep Linguistic Grammar,0.0010775862069,0.0,7.35394064499e-05,0,0.000510204081633
Building An Architecture: A CAWG Saga,0.00215517241379,0.0,4.84240944888e-06,0,0.00102040816327
KnowItNow: Fast Scalable Information Extraction From The Web,0.00862068965517,0.000196606344931,9.98618401185e-05,0,0.000765306122449
Automatic Identification Of Infrequent Word Senses,0.0010775862069,0.0,1.29222213246e-05,0,0.00688775510204
Feature Logic For Dotted Types: A Formalism For Complex Word Meanings,0.0,0.0,0.0,0,0.0
Confidence Driven Unsupervised Semantic Parsing,0.020474137931,0.00262812776161,0.00336361999971,0,0.0
Auxiliaries And Clitics In French UCG Grammar,0.00646551724138,0.000143303640221,5.04527994344e-05,0.0331245194362,0.000765306122449
Cleaneval: a Competition for Cleaning Web Pages,0.0010775862069,0.0,1.85411924302e-05,0,0.000255102040816
Processing Of Sentences With Intra-Sentential Code-Switching,0.00323275862069,4.32799895187e-05,4.93327117033e-05,0,0
Explorations in Automatic Image Annotation using Textual Features,0.0010775862069,0.0,2.16225007113e-05,0,0.000255102040816
Selecting Sentences For Multidocument Summaries Using Randomized Local Search,0.00323275862069,0.000170324617241,0.000483443622941,0,0.0
The Syntax Augmented MT (SAMT) System at the Shared Task for the 2007 ACL Workshop on Statistical Machine Translation,0.00215517241379,5.3473657894e-06,0.00141485594192,0,0.000765306122449
Automatic Summarization,0.0,0.0,0.0,0,0.0
Learning Discriminative Projections for Text Similarity Measures,0.00323275862069,4.86828236072e-05,5.41361476788e-05,0,0.0
A Re-examination of Machine Learning Approaches for Sentence-Level MT Evaluation,0.0150862068966,0.000819326268164,0.00851632634333,0,0.0
A System for Summarizing Scientific Topics Starting from Keywords,0.0,0.0,0.0,0,0.0
Combining Coherence Models and Machine Translation Evaluation Metrics for Summarization Evaluation,0.0,0.0,0.0,0,0.0
(Linear) Maps of the Impossible: Capturing Semantic Anomalies in Distributional Space,0.00323275862069,0.000172460857587,0.000171137428011,0,0.0
A Hierarchical Stochastic Model For Automatic Prediction Of Prosodic Boundary Location,0.00754310344828,0.00129957017798,0.000104324685709,0,0.00178571428571
Probabilistic Parsing And Psychological Plausibility,0.00754310344828,0.000135533803461,0.000379181193851,0,0.000255102040816
Splitting Noun Compounds via Monolingual and Bilingual Paraphrasing: A Study on Japanese Katakana Words,0.0010775862069,0.0,8.82363732211e-05,0,0.0
GLML: Annotating Argument Selection and Coercion,0.00215517241379,1.82099990402e-05,1.99335541605e-05,0,0
Automatic linguistic annotation of historical language: ToTrTaLe and XIX century Slovene,0.0010775862069,0.0,7.58727027242e-08,0,0.0
Part-of-Speech Induction in Dependency Trees for Statistical Machine Translation,0.0,0.0,0.0,0,0.0
A Comparative Study of Reinforcement Learning Techniques on Dialogue Management,0.0,0.0,0.0,0,0.0
Towards the National Corpus of Polish,0.0010775862069,0.0,2.64800329915e-11,0,0.000255102040816
Revisions That Improve Cohesion In Multi-Document Summaries: A Preliminary Study,0.00754310344828,0.000704918061284,0.000682727024203,0,0.0
The Benefit Of Stochastic PP Attachment To A Rule-Based Parser,0.00215517241379,2.18823684036e-05,0.000121960079404,0,0.000255102040816
Experimental Evaluation of LTAG-Based Features for Semantic Role Labeling,0.00215517241379,1.82128629674e-05,9.95489926112e-05,0,0.0
Dual Training and Dual Prediction for Polarity Classification,0.0,0.0,0.0,0,0.0
Semi-supervised Learning of Dependency Parsers using Generalized Expectation Criteria,0.00754310344828,0.000313901788195,0.000743680756288,0,0.0
Compact Representations By Finite-State Transducers,0.00215517241379,5.38681205733e-07,2.32899479346e-06,0,0.0
One Tokenization per Source,0.0,0.0,0.0,0,0.0
Context-aware Discriminative Phrase Selection for Statistical Machine Translation,0.00323275862069,1.20447018552e-05,0.00316320023611,0,0.0
Applying Machine Learning To Chinese Temporal Relation Resolution,0.00969827586207,0.000495899676446,9.85090577096e-05,0,0.0
Retrieving Bilingual Verb-Noun Collocations by Integrating Cross-Language Category Hierarchies,0.0,0.0,0.0,0,0.0
Exploiting Domain Knowledge in Aspect Extraction,0.0,0.0,0.0,0,0.0
Stochastic Lexicalized Inversion Transduction Grammar For Alignment,0.0247844827586,0.000513279119155,0.0292666347867,0.0360559624994,0.000510204081633
American University In Cairo: Description Of The American University In Cairo's System Used For MUC-7,0.0,0.0,0.0,0,0.0
On the Parameterized Complexity of Linear Context-Free Rewriting Systems,0.0,0.0,0.0,0,0.0
Text Specificity and Impact on Quality of News Summaries,0.0010775862069,0.0,8.761040583e-06,0,0.000510204081633
Automated Quality Monitoring For Call Centers Using Speech And NLP Technologies,0.0,0.0,0.0,0,0.0
Enabling Monolingual Translators: Post-Editing vs. Options,0.0010775862069,0.0,0.00224990714615,0,0.0
Input Sentence Splitting And Translating,0.00215517241379,2.8455630219e-06,0.000398987142068,0,0.0
Word Informativeness And Automatic Pitch Accent Modeling,0.00646551724138,0.000238546789584,9.06329311548e-05,0,0.000510204081633
Generalized Augmented Transition Network Grammars For Generation From Semantic Networks,0.00538793103448,0.000395838099477,4.48168844938e-06,0,0.0030612244898
A Survival Analysis of Fixation Times in Reading,0.0,0.0,0.0,0,0.0
Determining Term Subjectivity And Term Orientation For Opinion Mining,0.0226293103448,0.000689127456884,0.000239886436877,0.0517044347072,0.000510204081633
Fast Context-Free Parsing Requires Fast Boolean Matrix Multiplication,0.0,0.0,0.0,0,0.0
Exploiting N-best Hypotheses for SMT Self-Enhancement,0.00646551724138,3.45792626801e-05,0.00463457040903,0,0.000255102040816
Measuring The Relative Compositionality Of Verb-Noun (V-N) Collocations By Integrating Features,0.0161637931034,0.000973762762133,0.000881461439247,0,0.0
Extending Pronunciation Lexicons via Non-phonemic Respellings,0.0010775862069,0.0,4.66123829815e-06,0,0
Similarity Patterns in Words (Invited talk),0.0,0.0,0.0,0,0.0
Chinese Dependency Parsing with Large Scale Automatically Constructed Case Structures,0.00538793103448,3.12407156597e-05,0.000906300825391,0,0.0
N-gram Weighting: Reducing Training Data Mismatch in Cross-Domain Language Model Estimation,0.0010775862069,0.0,1.82124549629e-05,0,0.000255102040816
Syntactic Analyses For Parallel Grammars: Auxiliaries And Genitive NPs,0.0,0.0,0.0,0,0.0
Natural Language For Exert Systems: Comparisons With Database Systems,0.00215517241379,6.90741723959e-06,5.94714758279e-08,0,0.00102040816327
MAISE: A Flexible Configurable Extensible Open Source Package for Mass AI System Evaluation,0.0,0.0,0.0,0,0.0
Detecting Errors in Automatically-Parsed Dependency Relations,0.00215517241379,0.000627019932561,0.000113278070781,0,0.0
Decision Trees As Explicit Domain Term Definitions,0.0,0.0,0.0,0,0.0
Word Sense Disambiguation Improves Statistical Machine Translation,0.0603448275862,0.0111339561376,0.0395367648185,0.0689082696372,0.00204081632653
Natural Language Questions for the Web of Data,0.00538793103448,0.000210657034006,0.000900684742419,0,0.0
Comparing Corpus-based to Web-based Lookup Techniques for Automatic English Inclusion Detection,0.0010775862069,0.0,2.60959064524e-05,0,0
Ordering Phrases with Function Words,0.010775862069,0.000139522559216,0.0142546961455,0,0.0
Forest-guided Supertagger Training,0.0,0.0,0.0,0,0.0
Unsupervised Bilingual Morpheme Segmentation and Alignment with Context-rich Hidden Semi-Markov Models,0.00431034482759,5.72961654296e-05,0.00320253352509,0,0.000510204081633
Setswana Tokenisation and Computational Verb Morphology: Facing the Challenge of a Disjunctive Orthography,0.0010775862069,0.0,1.85316637403e-05,0,0.000255102040816
Clustering Hungarian Verbs on the Basis of Complementation Patterns,0.0,0.0,0.0,0,0.0
Automatic Thesaurus Generation Through Multiple Filtering,0.00215517241379,9.9448936774e-05,1.43192300541e-05,0,0.0
Japanese OCR Error Correction using Character Shape Similarity and Statistical Language Model,0.00323275862069,8.11752930298e-06,1.39634593105e-06,0,0.000255102040816
Explorations In Disambiguation Using XML Text Representation,0.0010775862069,0.0,6.09117122525e-07,0,0.000510204081633
MiTAP For SARS Detection,0.0,0.0,0.0,0,0.0
TECHDOC: Multilingual Generation Of Online And Offline Instructional Text,0.0,0.0,0.0,0,0.0
CRF-based Experiments for Cross-Domain Chinese Word Segmentation at CIPS-SIGHAN-2010,0.0,0.0,0.0,0,0.0
Topic Identification In Discourse,0.00215517241379,9.83446588407e-06,1.80655871441e-05,0,0.0
Stream-based Randomised Language Models for SMT,0.0140086206897,0.000798056081032,0.00529790375914,0,0.00178571428571
Probabilistic models of similarity in syntactic context,0.00538793103448,0.000127717682821,7.0267104003e-05,0,0.0
Embedding Semantic Similarity in Tree Kernels for Domain Adaptation of Relation Extraction,0.0,0.0,0.0,0,0.0
Notions Of Correctness When Evaluating Protein Name Taggers,0.00538793103448,2.90601074438e-05,7.35935252255e-06,0,0.00280612244898
Treebank Transfer,0.0010775862069,0.0,0.000238751391069,0,0.000255102040816
Sequencing As A Planning Task,0.0,0.0,0.0,0,0.0
Baby SRL: Modeling Early Language Acquisition.,0.00323275862069,5.19879650171e-05,0.00147593285047,0,0.0
Enforcing Subcategorization Constraints in a Parser Using Sub-parses Recombining,0.0,0.0,0.0,0,0.0
NRC's PORTAGE System for WMT 2007,0.00538793103448,9.75707269932e-05,0.00354410703406,0,0.0
Learning To Say It Well: Reranking Realizations By Predicted Synthesis Quality,0.00862068965517,0.00389939297772,0.000950639538354,0,0.0
Extracting Social Power Relationships from Natural Language,0.00754310344828,0.00043074261042,0.000482473850157,0,0.000765306122449
The NYU System For MUC-6 Or Where's The Syntax?,0.0258620689655,0.00293507225301,0.000542903543211,0.109213034963,0.0474489795918
Linguistic Redundancy in Twitter,0.0010775862069,0.0,5.43312511115e-06,0,0.000255102040816
Composing and Updating Verb Argument Expectations: A Distributional Semantic Model,0.0,0.0,0.0,0,0.0
A Smorgasbord Of Features For Statistical Machine Translation,0.0765086206897,0.00659391034148,0.0768177970268,0.0937434835533,0.0
A Pipeline Framework For Dependency Parsing,0.0010775862069,0.0,7.43940460721e-06,0,0.000510204081633
Why long words take longer to read: the role of uncertainty about word length,0.0,0.0,0.0,0,0.0
Coreference Resolution In Dialogues In English And Portuguese,0.0,0.0,0.0,0,0.0
Mixed Language Query Disambiguation,0.00538793103448,0.000300566319432,0.000965363879091,0,0.0
Unsupervised Personal Name Disambiguation,0.0452586206897,0.00585463467004,0.000428326877903,0.0626955562032,0.00280612244898
Using Syntactic Coupling Features for Discriminating Phrase-Based Translations (WMT-08 Shared Translation Task),0.0,0.0,0.0,0,0.0
Chinese Syntactic Parsing Based On Extended GLR Parsing Algorithm With PCFG,0.0,0.0,0.0,0,0.0
Application Of NLP Technology To Production Of Closed-Caption TV. Programs In Japanese For The Hearing Impaired,0.0010775862069,0.0,1.56336789017e-106,0,0.000255102040816
Generating And Visualizing A Soccer Knowledge Base,0.0010775862069,0.0,2.51135026532e-09,0,0.000255102040816
Heterogeneous Automatic MT Evaluation Through Non-Parametric Metric Combinations,0.00538793103448,3.95442359335e-05,0.00300954288488,0,0.0
Syntax To Semantics Transformation: Application To Treebanking,0.0010775862069,0.0,2.44337353253e-06,0,0.000510204081633
Performance Confidence Estimation for Automatic Summarization,0.00323275862069,5.54250869792e-05,0.00013351790739,0,0.0
An HPSG-Based Generator For German An Experiment In The Reusability Of Linguistic Resources,0.0010775862069,0.0,1.56336789017e-106,0,0.000255102040816
An English Dictionary For Computerized Syntactic And Semantic Processing Systems,0.00215517241379,0.0,3.89865640734e-08,0,0.000255102040816
Design And Enhanced Evaluation Of A Robust Anaphor Resolution Algorithm,0.00323275862069,6.4676005621e-05,0.000133551118253,0,0.0
Integrating Co-Occurrence Statistics With Information Extraction For Robust Retrieval Of Protein Interactions From Medline,0.0010775862069,0.0,7.35388858451e-05,0,0.000255102040816
Evaluation Of String Distance Algorithms For Dialectology,0.00754310344828,0.000799657504775,0.000924293406263,0,0.0
Practical Experiments With Regular Approximation Of Context-Free Languages,0.0150862068966,0.0014902557477,0.00118222025218,0.0471460713807,0.00714285714286
Forced Derivation Tree based Model Training to Statistical Machine Translation,0.0010775862069,0.0,0.00161227095146,0,0.000255102040816
Language Models for Machine Translation: Original vs. Translated Texts,0.00215517241379,1.43280755925e-06,0.00135746184633,0,0.0
Consistent Translation using Discriminative Learning - A Translation Memory-inspired Approach,0.00754310344828,0.000124682817422,0.006971680613,0,0.00127551020408
Hierarchical Bayesian Domain Adaptation,0.020474137931,0.00223482424201,0.00361854866701,0.0388229978759,0.000255102040816
Aligning Formal Meaning Representations with Surface Strings for Wide-Coverage Text Generation,0.0,0.0,0.0,0,0.0
The Effect of Corpus Size on Case Frame Acquisition for Discourse Analysis,0.00215517241379,8.26545116142e-06,1.52284346379e-05,0,0.0
Two Diverse Systems Built Using Generic Components For Spoken Dialogue (Recent Progress On TRIPS),0.00323275862069,1.096184674e-05,7.43931288803e-06,0,0.0015306122449
User Requirements Analysis for Meeting Information Retrieval Based on Query Elicitation,0.0,0.0,0.0,0,0.0
Phrase-Based Query Degradation Modeling for Vocabulary-Independent Ranked Utterance Retrieval,0.0,0.0,0.0,0,0.0
Input Specification In The WAG Sentence Generation System,0.0010775862069,0.0,1.46388694388e-07,0,0.000255102040816
Text Segmentation with LDA-Based Fisher Kernel,0.00646551724138,0.000416282507067,0.000445823885387,0,0.0
Integrating Knowledge for Subjectivity Sense Labeling,0.00215517241379,2.56812914118e-05,6.47279452933e-05,0,0.0
Word Representations: A Simple and General Method for Semi-Supervised Learning,0.0581896551724,0.0150872483895,0.00978849436954,0.161121574964,0.00229591836735
Statistical Language Modeling With Performance Benchmarks Using Various Levels Of Syntactic-Semantic Information,0.0,0.0,0.0,0,0.0
Testing The Projectivity Hypothesis,0.00215517241379,4.27043982561e-05,3.38163894501e-05,0,0.000510204081633
Towards A Syntactic Account Of Punctuation,0.00323275862069,6.62369548578e-07,1.20640646859e-05,0,0.000255102040816
Natural Laguage Updates,0.0,0.0,0.0,0,0.0
Dictionary of Multiword Expressions for Translation into highly Inflected Languages,0.0010775862069,0.0,5.13332817621e-06,0,0.000255102040816
Syntactic Features And Word Similarity For Supervised Metonymy Resolution,0.010775862069,0.000182722253804,5.21678932694e-05,0.037632556593,0.00229591836735
The Analysis Of Tense And Aspect In EUROTRA,0.00323275862069,0.000452129837628,9.96772076233e-07,0,0
A Process-Activation Based Parsing Algorithm For The Development Of Natural Language Grammars,0.0010775862069,0.0,2.18691662425e-08,0,0.000255102040816
Opinion Identification in Spanish Texts,0.0,0.0,0.0,0,0.0
The Basque Lexical-Sample Task,0.0,0.0,0.0,0,0.0
What is the Jeopardy Model? A Quasi-Synchronous Grammar for QA,0.0344827586207,0.00655623626291,0.0104211264684,0.0350284524554,0.0
Unsupervised Named Entity Recognition Using Syntactic And Semantic Contextual Evidence,0.00323275862069,1.0632996204e-05,5.40848720212e-05,0,0.0
Context Modelling for IQA: the Role of Tasks and Entities,0.0,0.0,0.0,0,0.0
DeepPurple: Lexical String and Affective Feature Fusion for Sentence-Level Semantic Similarity Estimation,0.0,0.0,0.0,0,0.0
Don't worry about metaphor: affect detection for conversational agents,0.0010775862069,0.0,5.27236220727e-06,0,0.0
Developing and testing a self-assessment and tutoring system,0.0010775862069,0.0,0.000575947334238,0,0.0
Machine Translation with Lattices and Forests,0.0,0.0,0.0,0,0.0
Deep Linguistic Multilingual Translation and Bilingual Dictionaries,0.00538793103448,0.000709217323277,0.00119151048314,0,0.0
Extracting Lexical Semantic Knowledge from Wikipedia and Wiktionary,0.0172413793103,0.00548193787517,0.00123377516182,0,0.000510204081633
Towards a Hybrid Model for Chinese Word Segmentation,0.0,0.0,0.0,0,0.0
Arabic Morphological Tagging Diacritization and Lemmatization Using Lexeme Models and Feature Ranking,0.0172413793103,0.00109389729756,0.00989591646091,0.0360782160181,0.0015306122449
A Hybrid Approach to Emotional Sentence Polarity and Intensity Classification,0.00215517241379,4.572626892e-06,3.06848376645e-05,0,0.000255102040816
Evaluation Of Utility Of LSA For Word Sense Discrimination,0.00215517241379,0.0,3.84596616409e-06,0,0.000510204081633
Some Problems Of Machine Translation Between Closely Related Languages,0.00215517241379,1.55106948696e-06,3.81055791397e-06,0,0.0
Considerations on Automatic Mapping Large-Scale Heterogeneous Language Resources: Sejong Semantic Classes and KorLex,0.0,0.0,0.0,0,0.0
A Chinese LPCFG Parser with Hybrid Character Information,0.0,0.0,0.0,0,0.0
WordNet.PT global – Extending WordNet.PT to Portuguese varieties,0.0010775862069,0.0,1.56336789017e-106,0,0
Lithuanian Dependency Parsing with Rich Morphological Features,0.0,0.0,0.0,0,0.0
Talk'n'Travel: A Conversational System For Air Travel Planning,0.00431034482759,0.0020720734365,0.000539748628383,0,0.0
Interpreting Natural Language Database Updates,0.00538793103448,0.00191308597548,3.07366473746e-06,0,0.000765306122449
Linguistic Knowledge And Question Answering,0.0,0.0,0.0,0,0.0
Recent Progress In The SPHINX Speech Recognition System,0.00431034482759,0.000635538563215,2.01435599783e-07,0,0.00331632653061
Reestimation And Best-First Parsing Algorithm For Probabilistic Dependency Grammars,0.00323275862069,1.13269700462e-05,0.000372748916037,0,0.0
Confidence Estimation For Translation Prediction,0.0183189655172,0.000392677114766,0.0144998831319,0,0.00586734693878
Bootstrapping Semantic Role Labelers from Parallel Data,0.0,0.0,0.0,0,0.0
An Open-Source Environment For Compiling Typed Unification Grammars Into Speech Recognisers,0.00862068965517,0.00112067621901,2.01718567637e-06,0.0357761161479,0.00357142857143
A Rule-Based And MT-Oriented Approach To Prepositional Phrase Attachment,0.00215517241379,5.15182212139e-07,1.91695254079e-05,0,0.0
An Object Oriented Approach To Content Planning For Text Generation,0.0,0.0,0.0,0,0.0
zymake: A Computational Workflow System for Machine Learning and Natural Language Processing,0.0,0.0,0.0,0,0.0
Gazpacho and summer rash: lexical relationships from temporal patterns of web search queries,0.0010775862069,0.0,0.00163774081783,0,0.000255102040816
SRI International Results February 1992 ATIS Benchmark Test,0.00215517241379,0.0,6.9158519369e-08,0,0.000255102040816
Bucking the Trend: Large-Scale Cost-Focused Active Learning for Statistical Machine Translation,0.00538793103448,0.000381285630093,0.00403271769867,0,0.0
What is Hidden among Translation Rules,0.0,0.0,0.0,0,0.0
Domain Kernels For Word Sense Disambiguation,0.0215517241379,0.00356100036241,0.00183332383382,0.0463369166048,0.000765306122449
Using Query Patterns to Learn the Duration of Events,0.00323275862069,0.000200731269592,3.60263170782e-05,0,0.0
Semantic Topic Models: Combining Word Distributional Statistics and Dictionary Definitions,0.00431034482759,0.000467294507082,0.000704811395136,0,0.0
A Language-Independent Anaphora Resolution System For Understanding Multilingual Texts,0.00646551724138,0.0011570629988,1.87515255989e-05,0,0.000510204081633
Towards Automatic Classification Of Discourse Elements In Essays,0.00431034482759,0.00202984242512,7.36930297367e-05,0,0.00459183673469
Hierarchical Lexical Structure And Interpretive Mapping In Machine Translation,0.00215517241379,0.0,1.6656151281e-06,0,0.000255102040816
Japanese IE System And Customization Tool,0.0010775862069,0.0,1.17016142686e-06,0,0
Learning Attribute Values In Typed-Unification Grammars: On Generalised Rule Reduction,0.0,0.0,0.0,0,0.0
Semeval-2013 Task 8: Cross-lingual Textual Entailment for Content Synchronization,0.00646551724138,0.000265560946576,0.00245405710373,0,0.0
Multi-Metric Optimization Using Ensemble Tuning,0.0,0.0,0.0,0,0.0
Hidden Markov Tree Model for Word Alignment,0.0,0.0,0.0,0,0.0
Bayesian Learning In Text Summarization,0.0,0.0,0.0,0,0.0
UMCC_DLSI: Textual Similarity based on Lexical-Semantic features,0.0,0.0,0.0,0,0.0
An Indexing Scheme For Typed Feature Structures,0.00215517241379,2.22467777653e-05,3.334223707e-07,0,0.0
Comparing Corpora And Lexical Ambiguity,0.0010775862069,0.0,5.24035233827e-06,0,0.000510204081633
User Studies And The Design Of Natural Language Systems,0.00538793103448,0.000512130198694,1.38524174779e-05,0,0.000510204081633
IsoQuest Inc.: Description Of The NetOwl (TM) Extractor System As Used For MUC-7,0.020474137931,0.00201869868952,0.000409308614419,0.0625539895552,0
Using an Ontology for Improved Automated Content Scoring of Spontaneous Non-Native Speech,0.0010775862069,0.0,9.51184188394e-07,0,0.000255102040816
Use Of Support Vector Learning For Chunk Identification,0.0506465517241,0.00817801302765,0.00180358266671,0.0905319421423,0.000510204081633
Distributional Measures Of Concept-Distance: A Task-Oriented Evaluation,0.0172413793103,0.0018579798204,0.00186342627708,0.0352352403483,0.000510204081633
On the Evaluation and Comparison of Taggers: the Effect of Noise in Testing Corpora,0.00431034482759,0.000142189351973,0.000135970501845,0,0.0
A Simple Rule-Based Part Of Speech Tagger,0.0118534482759,0.000485619499041,0.000139892003131,0.410164425226,0.00127551020408
A Speech Translation System With Mobile Wireless Clients,0.0,0.0,0.0,0,0.0
Combining Prosodic And Text Features For Segmentation Of Mandarin Broadcast News,0.0,0.0,0.0,0,0.0
A Detailed Accurate Extensive Available English Lexical Database,0.0010775862069,0.0,1.84897742169e-06,0,0.000255102040816
An Algorithm For Pronominal Anaphora Resolution,0.119612068966,0.0392164457524,0.0042285648851,0.229905474495,0.00102040816327
Automatic Extraction Of Word Sequence Correspondences In Parallel Corpora,0.0129310344828,0.000491931367735,0.00417326024151,0,0.0
Investigation of Unsupervised Pattern Learning Techniques for Bootstrap Construction of a Medical Treatment Lexicon,0.0,0.0,0.0,0,0.0
Korean Null Pronouns: Classification And Annotation,0.0010775862069,0.0,5.64164449398e-06,0,0.000765306122449
Directions for Exploiting Asymmetries in Multilingual Wikipedia,0.00215517241379,2.91700181173e-05,0.000144341288032,0,0.0
Words And Pictures In The News,0.0,0.0,0.0,0,0.0
Unsupervised Tree Induction for Tree-based Translation,0.0,0.0,0.0,0,0.0
Wide-Coverage Semantic Representations From A CCG Parser,0.0398706896552,0.00994315231403,0.00249615887368,0.0485012914039,0.00408163265306
Collaborative Ranking: A Case Study on Entity Linking,0.0010775862069,0.0,0.000288476708949,0,0.000255102040816
WebCAGe â A Web-Harvested Corpus Annotated with GermaNet Senses,0.0010775862069,0.0,1.84897742169e-06,0,0
Natural Language And Inference In A Computer Game,0.0,0.0,0.0,0,0.0
Besting the Quiz Master: Crowdsourcing Incremental Classification Games,0.0010775862069,0.0,9.68084892981e-07,0,0.000255102040816
UABCoRAL: A Preliminary study for Resolving the Scope of Negation,0.0,0.0,0.0,0,0.0
Ends-Based Dialogue Processing,0.0,0.0,0.0,0,0.0
Zhou qiaoli: A divide-and-conquer strategy for semantic dependency parsing,0.0,0.0,0.0,0,0.0
Creating Sentence-Aligned Parallel Text Corpora from a Large Archive of Potential Parallel Text using BITS and Champollion,0.0,0.0,0.0,0,0.0
Grammars For Local And Long Dependencies,0.0010775862069,0.0,1.69003203885e-06,0,0.000255102040816
Validation of sub-sentential paraphrases acquired from parallel monolingual corpora,0.0010775862069,0.0,0.000909612296364,0,0.000510204081633
